,PV Production (W/m2),Performance Ratio,Capacity Factor,Temperature (C),POA Irradiance (W/m2)
2020-04-21 13:00:00,22.299106379352192,0.810876595612807,0.10135957445160088,32.32,125.0
2020-04-21 14:00:00,17.58897349946423,0.8158150973777473,0.07994987954301923,30.842000000000002,98.0
2020-04-21 15:00:00,56.66248580391979,0.7711280049526373,0.2575567536541809,44.216,334.0
2020-04-21 16:00:00,56.65461146643715,0.7756655458164998,0.257520961211078,42.858000000000004,332.0
2020-04-21 17:00:00,24.23784589360647,0.8160890873268172,0.11017202678912032,30.759999999999998,135.0
2020-04-21 18:00:00,5.729481745066264,0.8400999626196867,0.02604309884121029,23.573999999999998,31.0
2020-04-21 19:00:00,0.0,,0.0,21.07,0.0
2020-04-21 20:00:00,0.0,,0.0,21.01,0.0
2020-04-21 21:00:00,0.0,,0.0,20.32,0.0
2020-04-21 22:00:00,0.0,,0.0,21.93,0.0
2020-04-21 23:00:00,0.0,,0.0,20.96,0.0
2020-04-22 00:00:00,0.0,,0.0,21.1,0.0
2020-04-22 01:00:00,0.0,,0.0,21.38,0.0
2020-04-22 02:00:00,0.0,,0.0,21.24,0.0
2020-04-22 03:00:00,0.0,,0.0,20.39,0.0
2020-04-22 04:00:00,0.0,,0.0,19.72,0.0
2020-04-22 05:00:00,0.0,,0.0,19.21,0.0
2020-04-22 06:00:00,0.0,,0.0,18.82,0.0
2020-04-22 07:00:00,2.064011461270715,0.8528972980457501,0.00938187027850325,19.744,11.0
2020-04-22 08:00:00,9.192362791290561,0.8356693446627783,0.041783467233138916,24.9,50.0
2020-04-22 09:00:00,35.99558285975801,0.8059915553013436,0.16361628572617276,33.782,203.0
2020-04-22 10:00:00,59.27828014382312,0.781005008482518,0.26944672792646873,41.26,345.0
2020-04-22 11:00:00,79.20314439544457,0.7563325477028702,0.3600142927065662,48.644000000000005,476.0
2020-04-22 12:00:00,50.199048470771636,0.7868189415481448,0.22817749304896198,39.519999999999996,290.0
2020-04-22 13:00:00,111.7809148825276,0.7047088316891161,0.5080950676478527,64.094,721.0
2020-04-22 14:00:00,65.1753120888909,0.7615717701436189,0.29625141858586773,47.07600000000001,389.0
2020-04-22 15:00:00,53.08801880911554,0.7734268474521494,0.24130917640507063,43.528000000000006,312.0
2020-04-22 16:00:00,14.36728446886971,0.816322981185779,0.06530583849486232,30.69,80.0
2020-04-22 17:00:00,6.199170685929527,0.8287661344825571,0.028178048572406942,26.965999999999998,34.0
2020-04-22 18:00:00,1.4702370166973022,0.8353619413052854,0.0066828955304422824,24.991999999999997,8.0
2020-04-22 19:00:00,0.0,,0.0,24.04,0.0
2020-04-22 20:00:00,0.0,,0.0,22.12,0.0
2020-04-22 21:00:00,0.0,,0.0,21.43,0.0
2020-04-22 22:00:00,0.0,,0.0,21.12,0.0
2020-04-22 23:00:00,0.0,,0.0,20.9,0.0
